battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
49,137,Porygon,normal,65,60,70,40,False,138,Liza Psychic,12,Mossdeep City,93,Haunter,"Ghost,Poison",45,50,45,95,False,140,Sidney Dark,24,Lilycove City,138,Completed,2024-05-09 06:50:56
88,145,Zapdos,"Electric,Flying",90,90,85,100,True,129,Bugsy Bug,16,Azalea Town,139,Omastar,"Rock,Water",70,60,125,55,False,134,Flannery Fire,23,Lavaridge Town,129,Completed,2024-05-09 05:04:44
108,83,Farfetch'd,"normal,Flying",52,65,55,60,False,139,Juan Water,32,Sootopolis City,11,Metapod,bug,50,20,55,30,False,146,Aaron Bug,19,Sandgem Town,146,Completed,2024-05-09 04:57:41
118,78,Rapidash,Fire,65,100,70,105,False,114,N Natural,24,Unknown,131,Lapras,"water,Ice",130,85,80,60,False,110,Red Champion,18,Pallet Town,110,Completed,2024-05-09 23:38:09
123,116,Horsea,water,30,40,70,60,False,109,Lance Dragonite,21,Blackthorn City,10,Caterpie,Bug,45,30,35,45,False,137,Tate Psychic,12,Mossdeep City,137,Completed,2024-05-09 22:31:03
142,19,Rattata,normal,30,56,35,72,False,120,Koga Poison,30,Unknown,127,Pinsir,Bug,65,125,100,85,False,113,Wallace Juan,24,Sootopolis City,113,Completed,2024-05-09 04:23:24
145,121,Starmie,"water,psychic",60,75,85,115,False,143,Drake Dragon,45,Slateport City,109,Koffing,poison,40,65,95,35,False,127,Jasmine Steel,19,Olivine City,,In-Battle,2024-05-09 14:55:53
154,133,Eevee,normal,55,55,50,55,False,128,Falkner Flying,17,Violet City,10,Caterpie,Bug,45,30,35,45,False,140,Sidney Dark,24,Lilycove City,140,Completed,2024-05-09 11:47:53
172,20,Raticate,Normal,55,81,60,97,False,111,Blue Oak,18,Pallet Town,126,Magmar,Fire,65,95,57,93,False,109,Lance Dragonite,21,Blackthorn City,109,Completed,2024-05-09 03:54:12
191,33,Nidorino,poison,61,72,57,65,False,108,Steven Stone,25,Mossdeep City,69,Bellsprout,"Grass,Poison",50,75,35,40,False,143,Drake Dragon,45,Slateport City,143,Completed,2024-05-09 11:58:08
196,35,Clefairy,Fairy,70,45,48,35,False,139,Juan Water,32,Sootopolis City,129,Magikarp,Water,20,10,55,80,False,111,Blue Oak,18,Pallet Town,,In-Battle,2024-05-09 18:46:34
246,142,Aerodactyl,"rock,Flying",80,105,65,130,False,103,Brock Slate,15,Pewter City,35,Clefairy,Fairy,70,45,48,35,False,137,Tate Psychic,12,Mossdeep City,103,Completed,2024-05-09 15:11:25
326,67,Machoke,fighting,80,100,70,45,False,141,Phoebe Ghost,27,Mount Pyre,22,Fearow,"normal,Flying",65,90,65,100,False,132,Brawly Fighting,20,Dewford Town,141,Completed,2024-05-09 21:29:39
338,104,Cubone,Ground,50,50,95,35,False,102,Misty Waterflower,12,Cerulean City,30,Nidorina,poison,70,62,67,56,False,115,Giovanni Rocket,35,Viridian City,102,Completed,2024-05-09 12:13:54
