battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
8,99,Kingler,water,55,130,115,75,False,115,Giovanni Rocket,35,Viridian City,56,Mankey,fighting,40,80,35,70,False,114,N Natural,24,Unknown,114,Completed,2024-05-24 08:33:44
32,123,Scyther,"Bug,flying",70,110,80,105,False,104,Gary Oak,16,Pallet Town,97,Hypno,Psychic,85,73,70,67,False,105,May Maple,13,Petalburg City,,In-Battle,2024-05-24 23:48:43
52,120,Staryu,water,30,45,55,85,False,107,Cynthia Shirona,28,Snowpoint City,86,Seel,Water,65,45,55,45,False,118,Sabrina Psychic,20,Saffron City,,In-Battle,2024-05-24 06:41:35
72,79,Slowpoke,"water,psychic",90,65,65,15,False,141,Phoebe Ghost,27,Mount Pyre,71,Victreebel,"Grass,poison",80,105,65,70,False,121,Janine Poison,15,Fuchsia City,121,Completed,2024-05-24 20:31:49
106,110,Weezing,Poison,65,90,120,60,False,142,Glacia Ice,29,Mossdeep City,149,Dragonite,"Dragon,flying",91,134,95,80,False,133,Wattson Electric,35,Mauville City,142,Completed,2024-05-24 21:34:29
189,52,Meowth,Normal,40,45,35,90,False,130,Karen Dark,22,Blackthorn City,133,Eevee,Normal,55,55,50,55,False,123,Whitney Normal,16,Goldenrod City,123,Completed,2024-05-24 17:46:33
218,141,Kabutops,"rock,water",60,115,105,80,False,142,Glacia Ice,29,Mossdeep City,30,Nidorina,poison,70,62,67,56,False,123,Whitney Normal,16,Goldenrod City,123,Completed,2024-05-24 22:29:49
239,141,Kabutops,"rock,Water",60,115,105,80,False,135,Norman Normal,40,Unknown,16,Pidgey,"Normal,Flying",40,45,40,56,False,108,Steven Stone,25,Mossdeep City,,In-Battle,2024-05-24 07:52:04
303,53,Persian,Normal,65,70,60,115,False,125,Pryce Ice,60,Mahogany Town,30,Nidorina,poison,70,62,67,56,False,130,Karen Dark,22,Blackthorn City,130,Completed,2024-05-24 04:42:11
328,96,Drowzee,Psychic,60,48,45,42,False,115,Giovanni Rocket,35,Viridian City,81,Magnemite,"Electric,Steel",25,35,70,45,False,125,Pryce Ice,60,Mahogany Town,115,Completed,2024-05-24 10:41:47
335,111,Rhyhorn,"Ground,Rock",80,85,95,25,False,125,Pryce Ice,60,Mahogany Town,62,Poliwrath,"water,fighting",90,95,95,70,False,128,Falkner Flying,17,Violet City,,In-Battle,2024-05-24 21:38:26
375,109,Koffing,Poison,40,65,95,35,False,104,Gary Oak,16,Pallet Town,62,Poliwrath,"water,Fighting",90,95,95,70,False,120,Koga Poison,30,Unknown,120,Completed,2024-05-24 22:18:37
385,49,Venomoth,"bug,poison",70,65,60,90,False,107,Cynthia Shirona,28,Snowpoint City,27,Sandshrew,Ground,50,75,85,40,False,137,Tate Psychic,12,Mossdeep City,107,Completed,2024-05-24 14:47:15
388,65,Alakazam,psychic,55,50,45,120,False,119,Blaine Fire,50,Cinnabar Island,50,Diglett,ground,10,55,25,95,False,148,Flint Fire,39,Sunnyshore City,,In-Battle,2024-05-24 21:15:13
408,76,Golem,"Rock,Ground",80,120,130,45,False,105,May Maple,13,Petalburg City,91,Cloyster,"water,ice",50,95,180,70,False,147,Bertha Ground,60,Shaymin Village,147,Completed,2024-05-24 00:34:00
479,146,Moltres,"Fire,flying",90,100,90,90,True,125,Pryce Ice,60,Mahogany Town,6,Charizard,"fire,Flying",78,84,78,100,False,120,Koga Poison,30,Unknown,125,Completed,2024-05-24 12:08:37
