battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
12,112,Rhydon,"ground,Rock",105,130,120,40,False,122,Clair Dragon,21,Blackthorn City,21,Spearow,"Normal,flying",40,60,30,70,False,136,Winona Flying,28,Fortree City,,Planned,2024-01-18 04:54:50
53,24,Arbok,poison,,85,69,80,False,135,Norman Normal,40,Unknown,106,Hitmonlee,fighting,50,120,,87,False,146,Aaron Bug,19,Sandgem Town,,Planned,2024-01-18 14:10:47
72,79,Slowpoke,"water,psychic",90,,,15,False,141,Phoebe Ghost,27,Mount Pyre,71,Victreebel,"Grass,poison",80,105,65,70,False,121,Janine Poison,15,Fuchsia City,,Planned,2024-01-18 11:04:11
110,122,Mr. Mime,"Psychic,Fairy",,45,65,90,False,106,Dawn Berlitz,10,Twinleaf Town,125,Electabuzz,electric,65,83,57,105,False,109,Lance Dragonite,21,Blackthorn City,,Planned,2024-01-18 18:34:56
128,91,Cloyster,"water,ice",50,95,180,70,False,107,Cynthia Shirona,28,Snowpoint City,11,Metapod,Bug,50,,55,,False,132,Brawly Fighting,20,Dewford Town,,Planned,2024-01-18 10:19:52
138,40,Wigglytuff,"Normal,fairy",140,,45,,False,125,Pryce Ice,60,Mahogany Town,14,Kakuna,"bug,poison",,25,,,False,148,Flint Fire,39,Sunnyshore City,,Planned,2024-01-18 17:29:34
243,25,Pikachu,electric,,55,,90,False,127,Jasmine Steel,19,Olivine City,105,Marowak,ground,60,80,110,45,False,148,Flint Fire,39,Sunnyshore City,,Planned,2024-01-18 21:28:56
281,143,Snorlax,normal,160,110,,30,False,106,Dawn Berlitz,10,Twinleaf Town,49,Venomoth,"bug,Poison",,65,60,90,False,110,Red Champion,18,Pallet Town,,Planned,2024-01-18 10:46:54
346,82,Magneton,"electric,Steel",50,,,70,False,147,Bertha Ground,60,Shaymin Village,106,Hitmonlee,Fighting,50,120,53,87,False,124,Morty Ghost,25,Ecruteak City,,Planned,2024-01-18 02:44:18
382,69,Bellsprout,"grass,poison",50,75,,40,False,105,May Maple,13,Petalburg City,101,Electrode,electric,60,50,70,140,False,110,Red Champion,18,Pallet Town,,Planned,2024-01-18 09:48:43
406,121,Starmie,"Water,Psychic",60,75,85,115,False,143,Drake Dragon,45,Slateport City,75,Graveler,"Rock,Ground",55,95,,35,False,139,Juan Water,32,Sootopolis City,,Planned,2024-01-18 01:09:34
433,57,Primeape,Fighting,65,105,60,95,False,110,Red Champion,18,Pallet Town,50,Diglett,Ground,10,55,25,95,False,135,Norman Normal,40,Unknown,,Planned,2024-01-18 20:22:46
434,76,Golem,"Rock,ground",80,120,130,,False,125,Pryce Ice,60,Mahogany Town,147,Dratini,Dragon,41,64,45,50,False,122,Clair Dragon,21,Blackthorn City,,Planned,2024-01-18 05:13:20
447,32,Nidoran♂,poison,,57,40,50,False,140,Sidney Dark,24,Lilycove City,30,Nidorina,Poison,70,62,67,,False,145,Steven Champion,35,Mossdeep City,,Planned,2024-01-18 18:13:40
470,109,Koffing,poison,40,65,95,35,False,116,Lt. Surge Surge,29,Vermilion City,110,Weezing,poison,65,,120,60,False,119,Blaine Fire,50,Cinnabar Island,,Planned,2024-01-18 08:44:11
483,47,Parasect,"Bug,Grass",60,95,80,30,False,145,Steven Champion,35,Mossdeep City,32,Nidoran♂,Poison,46,57,,50,False,102,Misty Waterflower,12,Cerulean City,,Planned,2024-01-18 00:15:09
487,105,Marowak,ground,60,80,110,45,False,102,Misty Waterflower,12,Cerulean City,87,Dewgong,"Water,ice",,,80,70,False,135,Norman Normal,40,Unknown,,Planned,2024-01-18 13:44:50
492,59,Arcanine,fire,90,110,80,95,False,136,Winona Flying,28,Fortree City,23,Ekans,Poison,35,60,44,55,False,148,Flint Fire,39,Sunnyshore City,,Planned,2024-01-18 00:55:48
2,58,Growlithe,fire,55,70,45,60,False,110,Red Champion,18,Pallet Town,37,Vulpix,Fire,38,41,40,65,False,148,Flint Fire,39,Sunnyshore City,,In-Battle,2024-01-18 10:17:08
142,19,Rattata,normal,30,56,35,72,False,120,Koga Poison,30,Unknown,127,Pinsir,Bug,65,125,100,85,False,113,Wallace Juan,24,Sootopolis City,,In-Battle,2024-01-18 12:25:49
