battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
39,3,Venusaur,"grass,poison",80,82,83,80,False,141,Phoebe Ghost,27,Mount Pyre,105,Marowak,ground,60,80,110,45,False,122,Clair Dragon,21,Blackthorn City,,In-Battle,2024-04-27 08:32:42
39,3,Venusaur,"grass,poison",80,82,83,80,False,141,Phoebe Ghost,27,Mount Pyre,105,Marowak,ground,60,80,110,45,False,122,Clair Dragon,21,Blackthorn City,122,Completed,2024-04-27 20:16:29
60,64,Kadabra,psychic,40,35,30,105,False,121,Janine Poison,15,Fuchsia City,51,Dugtrio,ground,35,80,50,120,False,113,Wallace Juan,24,Sootopolis City,121,Completed,2024-04-27 10:21:02
70,61,Poliwhirl,water,65,65,65,90,False,149,Lucian Psychic,28,Sunyshore City,59,Arcanine,fire,90,110,80,95,False,124,Morty Ghost,25,Ecruteak City,124,Completed,2024-04-27 13:02:30
190,82,Magneton,"Electric,Steel",50,60,95,70,False,117,Erika Celadon,22,Celadon City,61,Poliwhirl,Water,65,65,65,90,False,106,Dawn Berlitz,10,Twinleaf Town,,In-Battle,2024-04-27 04:07:39
212,146,Moltres,"Fire,flying",90,100,90,90,True,130,Karen Dark,22,Blackthorn City,101,Electrode,electric,60,50,70,140,False,134,Flannery Fire,23,Lavaridge Town,,In-Battle,2024-04-27 19:22:53
215,6,Charizard,"fire,flying",78,84,78,100,False,124,Morty Ghost,25,Ecruteak City,76,Golem,"Rock,ground",80,120,130,45,False,137,Tate Psychic,12,Mossdeep City,124,Completed,2024-04-27 06:08:42
359,18,Pidgeot,"normal,Flying",83,80,75,101,False,131,Roxanne Rock,17,Rustboro City,145,Zapdos,"electric,Flying",90,90,85,100,True,147,Bertha Ground,60,Shaymin Village,,In-Battle,2024-04-27 03:23:30
370,117,Seadra,Water,55,65,95,85,False,148,Flint Fire,39,Sunnyshore City,125,Electabuzz,electric,65,83,57,105,False,150,Cynthia Champion,30,Snowpoint City,150,Completed,2024-04-27 11:37:35
390,124,Jynx,"Ice,Psychic",65,50,35,95,False,116,Lt. Surge Surge,29,Vermilion City,111,Rhyhorn,"Ground,rock",80,85,95,25,False,148,Flint Fire,39,Sunnyshore City,148,Completed,2024-04-27 04:40:09
