battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
20,61,Poliwhirl,water,65,65,65,90,False,115,Giovanni Rocket,35,Viridian City,26,Raichu,Electric,60,90,55,110,False,132,Brawly Fighting,20,Dewford Town,132,Completed,2024-05-14 20:22:52
50,130,Gyarados,"Water,Flying",95,125,79,81,False,121,Janine Poison,15,Fuchsia City,143,Snorlax,Normal,160,110,65,30,False,101,Ash Ketchum,16,Pallet Town,,In-Battle,2024-05-14 10:31:00
82,38,Ninetales,Fire,73,76,75,100,False,118,Sabrina Psychic,20,Saffron City,40,Wigglytuff,"normal,Fairy",140,70,45,45,False,128,Falkner Flying,17,Violet City,128,Completed,2024-05-14 09:56:50
197,13,Weedle,"Bug,Poison",40,35,30,50,False,118,Sabrina Psychic,20,Saffron City,122,Mr. Mime,"psychic,fairy",40,45,65,90,False,146,Aaron Bug,19,Sandgem Town,146,Completed,2024-05-14 11:33:05
204,118,Goldeen,water,45,67,60,63,False,102,Misty Waterflower,12,Cerulean City,139,Omastar,"rock,water",70,60,125,55,False,143,Drake Dragon,45,Slateport City,,In-Battle,2024-05-14 11:20:16
288,148,Dragonair,dragon,61,84,65,70,False,122,Clair Dragon,21,Blackthorn City,150,Mewtwo,Psychic,106,110,90,130,True,138,Liza Psychic,12,Mossdeep City,138,Completed,2024-05-14 17:38:53
309,45,Vileplume,"Grass,poison",75,80,85,50,False,111,Blue Oak,18,Pallet Town,44,Gloom,"grass,poison",60,65,70,40,False,118,Sabrina Psychic,20,Saffron City,111,Completed,2024-05-14 16:06:25
313,21,Spearow,"normal,Flying",40,60,30,70,False,146,Aaron Bug,19,Sandgem Town,23,Ekans,poison,35,60,44,55,False,106,Dawn Berlitz,10,Twinleaf Town,146,Completed,2024-05-14 20:53:52
314,84,Doduo,"normal,flying",35,85,45,75,False,144,Wallace Milotic,33,Sootopolis City,102,Exeggcute,"Grass,psychic",60,40,80,40,False,106,Dawn Berlitz,10,Twinleaf Town,106,Completed,2024-05-14 08:59:33
380,123,Scyther,"Bug,flying",70,110,80,105,False,142,Glacia Ice,29,Mossdeep City,12,Butterfree,"bug,Flying",60,45,50,70,False,131,Roxanne Rock,17,Rustboro City,,In-Battle,2024-05-14 11:09:22
383,122,Mr. Mime,"Psychic,fairy",40,45,65,90,False,134,Flannery Fire,23,Lavaridge Town,138,Omanyte,"rock,Water",35,40,100,35,False,146,Aaron Bug,19,Sandgem Town,146,Completed,2024-05-14 19:00:27
407,44,Gloom,"grass,poison",60,65,70,40,False,121,Janine Poison,15,Fuchsia City,141,Kabutops,"Rock,Water",60,115,105,80,False,101,Ash Ketchum,16,Pallet Town,,In-Battle,2024-05-14 12:31:07
472,142,Aerodactyl,"rock,flying",80,105,65,130,False,150,Cynthia Champion,30,Snowpoint City,146,Moltres,"Fire,flying",90,100,90,90,True,106,Dawn Berlitz,10,Twinleaf Town,,In-Battle,2024-05-14 08:49:55
