battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
18,136,Flareon,fire,,130,60,65,False,109,Lance Dragonite,21,Blackthorn City,1,Bulbasaur,"grass,poison",,49,,45,False,114,N Natural,24,Unknown,,Planned,2024-01-26 22:21:54
20,61,Poliwhirl,water,65,,65,90,False,115,Giovanni Rocket,35,Viridian City,26,Raichu,Electric,60,90,55,110,False,132,Brawly Fighting,20,Dewford Town,,Planned,2024-01-26 15:14:43
38,22,Fearow,"Normal,flying",65,90,65,100,False,117,Erika Celadon,22,Celadon City,147,Dratini,Dragon,41,64,45,50,False,113,Wallace Juan,24,Sootopolis City,,Planned,2024-01-26 20:48:53
109,105,Marowak,Ground,60,,110,45,False,138,Liza Psychic,12,Mossdeep City,107,Hitmonchan,Fighting,50,,79,76,False,123,Whitney Normal,16,Goldenrod City,,Planned,2024-01-26 15:30:54
146,23,Ekans,poison,,60,,55,False,142,Glacia Ice,29,Mossdeep City,96,Drowzee,psychic,60,48,45,42,False,138,Liza Psychic,12,Mossdeep City,,Planned,2024-01-26 10:33:23
214,64,Kadabra,psychic,40,35,30,105,False,117,Erika Celadon,22,Celadon City,86,Seel,Water,65,45,55,45,False,149,Lucian Psychic,28,Sunyshore City,,Planned,2024-01-26 00:38:31
225,43,Oddish,"grass,Poison",,50,55,30,False,105,May Maple,13,Petalburg City,137,Porygon,Normal,65,60,70,40,False,135,Norman Normal,40,Unknown,,Planned,2024-01-26 12:02:16
277,81,Magnemite,"Electric,Steel",25,,70,45,False,126,Chuck Fighting,40,Cianwood City,43,Oddish,"grass,poison",45,50,55,30,False,117,Erika Celadon,22,Celadon City,,Planned,2024-01-26 10:17:15
289,100,Voltorb,Electric,40,30,,,False,131,Roxanne Rock,17,Rustboro City,80,Slowbro,"water,Psychic",95,75,,30,False,119,Blaine Fire,50,Cinnabar Island,,Planned,2024-01-26 00:24:05
421,151,Mew,psychic,100,100,100,100,True,119,Blaine Fire,50,Cinnabar Island,9,Blastoise,Water,79,83,100,78,False,142,Glacia Ice,29,Mossdeep City,,Planned,2024-01-26 15:33:51
450,71,Victreebel,"grass,poison",80,,65,70,False,103,Brock Slate,15,Pewter City,44,Gloom,"Grass,poison",,,70,,False,150,Cynthia Champion,30,Snowpoint City,,Planned,2024-01-26 22:05:39
453,145,Zapdos,"electric,Flying",90,,85,,True,105,May Maple,13,Petalburg City,65,Alakazam,Psychic,,50,45,120,False,127,Jasmine Steel,19,Olivine City,,Planned,2024-01-26 01:34:58
472,142,Aerodactyl,"rock,flying",80,105,65,,False,150,Cynthia Champion,30,Snowpoint City,146,Moltres,"Fire,flying",90,100,90,90,True,106,Dawn Berlitz,10,Twinleaf Town,,Planned,2024-01-26 15:18:52
477,3,Venusaur,"Grass,Poison",80,,,80,False,125,Pryce Ice,60,Mahogany Town,23,Ekans,Poison,,60,44,55,False,115,Giovanni Rocket,35,Viridian City,,Planned,2024-01-26 01:07:08
497,73,Tentacruel,"Water,Poison",80,70,65,100,False,127,Jasmine Steel,19,Olivine City,74,Geodude,"rock,ground",40,80,100,20,False,138,Liza Psychic,12,Mossdeep City,,Planned,2024-01-26 22:40:40
203,55,Golduck,Water,80,82,78,85,False,117,Erika Celadon,22,Celadon City,6,Charizard,"Fire,Flying",78,84,78,100,False,133,Wattson Electric,35,Mauville City,117,Completed,2024-01-26 15:45:03
362,54,Psyduck,water,50,52,48,55,False,144,Wallace Milotic,33,Sootopolis City,70,Weepinbell,"Grass,Poison",65,90,50,55,False,147,Bertha Ground,60,Shaymin Village,,In-Battle,2024-01-26 18:18:58
399,29,Nidoran♀,poison,55,47,52,41,False,110,Red Champion,18,Pallet Town,26,Raichu,electric,60,90,55,110,False,123,Whitney Normal,16,Goldenrod City,,In-Battle,2024-01-26 12:58:22
461,52,Meowth,normal,40,45,35,90,False,145,Steven Champion,35,Mossdeep City,60,Poliwag,Water,40,50,40,90,False,139,Juan Water,32,Sootopolis City,,In-Battle,2024-01-26 12:03:40
