battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
6,116,Horsea,Water,30,40,70,60,False,135,Norman Normal,40,Unknown,92,Gastly,"Ghost,Poison",,,30,80,False,126,Chuck Fighting,40,Cianwood City,,Planned,2024-01-31 23:57:00
35,100,Voltorb,Electric,,30,50,,False,132,Brawly Fighting,20,Dewford Town,6,Charizard,"fire,flying",,84,78,100,False,103,Brock Slate,15,Pewter City,,Planned,2024-01-31 07:42:40
40,148,Dragonair,dragon,61,84,,70,False,109,Lance Dragonite,21,Blackthorn City,90,Shellder,Water,30,65,,40,False,104,Gary Oak,16,Pallet Town,,Planned,2024-01-31 03:13:54
85,87,Dewgong,"Water,Ice",,70,80,,False,117,Erika Celadon,22,Celadon City,134,Vaporeon,water,130,65,60,65,False,105,May Maple,13,Petalburg City,,Planned,2024-01-31 05:50:16
94,101,Electrode,electric,60,50,70,,False,127,Jasmine Steel,19,Olivine City,126,Magmar,fire,65,95,57,93,False,129,Bugsy Bug,16,Azalea Town,,Planned,2024-01-31 11:51:53
121,8,Wartortle,water,59,63,80,,False,119,Blaine Fire,50,Cinnabar Island,68,Machamp,fighting,,130,80,55,False,126,Chuck Fighting,40,Cianwood City,,Planned,2024-01-31 03:41:11
136,7,Squirtle,Water,44,48,,43,False,149,Lucian Psychic,28,Sunyshore City,145,Zapdos,"electric,flying",90,90,85,100,True,122,Clair Dragon,21,Blackthorn City,,Planned,2024-01-31 13:54:33
141,33,Nidorino,poison,,72,57,65,False,122,Clair Dragon,21,Blackthorn City,45,Vileplume,"Grass,Poison",75,80,85,50,False,124,Morty Ghost,25,Ecruteak City,,Planned,2024-01-31 17:26:48
176,121,Starmie,"Water,psychic",60,,,115,False,131,Roxanne Rock,17,Rustboro City,29,Nidoran♀,Poison,55,47,52,41,False,120,Koga Poison,30,Unknown,,Planned,2024-01-31 22:41:48
211,146,Moltres,"Fire,Flying",,100,90,,True,134,Flannery Fire,23,Lavaridge Town,21,Spearow,"normal,flying",,60,,70,False,105,May Maple,13,Petalburg City,,Planned,2024-01-31 20:48:00
233,148,Dragonair,Dragon,61,84,,70,False,111,Blue Oak,18,Pallet Town,142,Aerodactyl,"Rock,flying",80,105,65,130,False,131,Roxanne Rock,17,Rustboro City,,Planned,2024-01-31 23:46:03
260,74,Geodude,"Rock,Ground",40,80,100,20,False,133,Wattson Electric,35,Mauville City,107,Hitmonchan,fighting,50,105,79,76,False,143,Drake Dragon,45,Slateport City,,Planned,2024-01-31 14:21:53
296,106,Hitmonlee,fighting,50,120,53,87,False,136,Winona Flying,28,Fortree City,78,Rapidash,Fire,65,,70,105,False,106,Dawn Berlitz,10,Twinleaf Town,,Planned,2024-01-31 12:01:29
301,59,Arcanine,Fire,90,110,,95,False,130,Karen Dark,22,Blackthorn City,67,Machoke,fighting,80,100,,45,False,146,Aaron Bug,19,Sandgem Town,,Planned,2024-01-31 13:58:42
311,100,Voltorb,electric,40,30,50,100,False,134,Flannery Fire,23,Lavaridge Town,91,Cloyster,"water,ice",50,,180,,False,123,Whitney Normal,16,Goldenrod City,,Planned,2024-01-31 03:32:45
320,111,Rhyhorn,"ground,rock",80,85,95,25,False,131,Roxanne Rock,17,Rustboro City,146,Moltres,"Fire,Flying",90,100,90,90,True,138,Liza Psychic,12,Mossdeep City,,Planned,2024-01-31 04:08:19
373,141,Kabutops,"rock,Water",60,115,105,,False,130,Karen Dark,22,Blackthorn City,83,Farfetch'd,"Normal,Flying",52,65,,60,False,136,Winona Flying,28,Fortree City,,Planned,2024-01-31 14:08:52
383,122,Mr. Mime,"Psychic,fairy",40,45,65,,False,134,Flannery Fire,23,Lavaridge Town,138,Omanyte,"rock,Water",35,,,35,False,146,Aaron Bug,19,Sandgem Town,,Planned,2024-01-31 12:19:14
391,48,Venonat,"bug,poison",,55,50,45,False,130,Karen Dark,22,Blackthorn City,59,Arcanine,Fire,90,110,80,95,False,143,Drake Dragon,45,Slateport City,,Planned,2024-01-31 13:40:14
425,4,Charmander,Fire,39,,43,,False,125,Pryce Ice,60,Mahogany Town,88,Grimer,poison,80,80,50,25,False,136,Winona Flying,28,Fortree City,,Planned,2024-01-31 12:01:57
427,128,Tauros,Normal,75,100,,110,False,101,Ash Ketchum,16,Pallet Town,125,Electabuzz,Electric,65,83,,105,False,109,Lance Dragonite,21,Blackthorn City,,Planned,2024-01-31 05:53:29
435,23,Ekans,Poison,35,60,,55,False,131,Roxanne Rock,17,Rustboro City,9,Blastoise,Water,79,,100,78,False,125,Pryce Ice,60,Mahogany Town,,Planned,2024-01-31 14:57:04
13,99,Kingler,Water,55,130,115,75,False,121,Janine Poison,15,Fuchsia City,28,Sandslash,ground,75,100,110,65,False,105,May Maple,13,Petalburg City,105,Completed,2024-01-31 04:02:59
65,79,Slowpoke,"Water,psychic",90,65,65,15,False,149,Lucian Psychic,28,Sunyshore City,15,Beedrill,"bug,Poison",65,90,40,75,False,138,Liza Psychic,12,Mossdeep City,138,Completed,2024-01-31 07:44:16
73,68,Machamp,fighting,90,130,80,55,False,142,Glacia Ice,29,Mossdeep City,146,Moltres,"fire,flying",90,100,90,90,True,120,Koga Poison,30,Unknown,120,Completed,2024-01-31 01:33:16
112,1,Bulbasaur,"grass,poison",45,49,49,45,False,135,Norman Normal,40,Unknown,5,Charmeleon,Fire,58,64,58,80,False,109,Lance Dragonite,21,Blackthorn City,,In-Battle,2024-01-31 20:14:54
128,91,Cloyster,"water,ice",50,95,180,70,False,107,Cynthia Shirona,28,Snowpoint City,11,Metapod,Bug,50,20,55,30,False,132,Brawly Fighting,20,Dewford Town,,In-Battle,2024-01-31 09:00:54
178,32,Nidoran♂,Poison,46,57,40,50,False,133,Wattson Electric,35,Mauville City,7,Squirtle,water,44,48,65,43,False,128,Falkner Flying,17,Violet City,,In-Battle,2024-01-31 19:15:09
236,35,Clefairy,Fairy,70,45,48,35,False,150,Cynthia Champion,30,Snowpoint City,98,Krabby,Water,30,105,90,50,False,124,Morty Ghost,25,Ecruteak City,,In-Battle,2024-01-31 20:11:42
266,103,Exeggutor,"grass,Psychic",95,95,85,55,False,143,Drake Dragon,45,Slateport City,34,Nidoking,"Poison,ground",81,102,77,85,False,107,Cynthia Shirona,28,Snowpoint City,143,Completed,2024-01-31 14:59:30
404,23,Ekans,poison,35,60,44,55,False,129,Bugsy Bug,16,Azalea Town,32,Nidoran♂,poison,46,57,40,50,False,139,Juan Water,32,Sootopolis City,,In-Battle,2024-01-31 10:56:01
465,102,Exeggcute,"grass,Psychic",60,40,80,40,False,136,Winona Flying,28,Fortree City,10,Caterpie,bug,45,30,35,45,False,146,Aaron Bug,19,Sandgem Town,,In-Battle,2024-01-31 16:38:56
484,36,Clefable,fairy,95,70,73,60,False,116,Lt. Surge Surge,29,Vermilion City,21,Spearow,"normal,Flying",40,60,30,70,False,146,Aaron Bug,19,Sandgem Town,116,Completed,2024-01-31 06:27:17
