battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
24,78,Rapidash,fire,65,100,,,False,134,Flannery Fire,23,Lavaridge Town,113,Chansey,normal,,5,5,50,False,122,Clair Dragon,21,Blackthorn City,,Planned,2024-01-12 08:32:06
86,41,Zubat,"Poison,Flying",40,45,35,55,False,117,Erika Celadon,22,Celadon City,110,Weezing,Poison,65,,120,60,False,102,Misty Waterflower,12,Cerulean City,,Planned,2024-01-12 10:39:48
126,68,Machamp,Fighting,90,,80,55,False,103,Brock Slate,15,Pewter City,51,Dugtrio,Ground,35,80,50,120,False,149,Lucian Psychic,28,Sunyshore City,,Planned,2024-01-12 11:38:14
134,74,Geodude,"Rock,ground",40,80,100,20,False,116,Lt. Surge Surge,29,Vermilion City,50,Diglett,Ground,10,55,25,95,False,125,Pryce Ice,60,Mahogany Town,,Planned,2024-01-12 02:49:21
181,93,Haunter,"ghost,Poison",45,,45,95,False,103,Brock Slate,15,Pewter City,39,Jigglypuff,"normal,fairy",115,,,20,False,105,May Maple,13,Petalburg City,,Planned,2024-01-12 22:39:29
203,55,Golduck,Water,80,82,78,85,False,117,Erika Celadon,22,Celadon City,6,Charizard,"Fire,Flying",78,,78,100,False,133,Wattson Electric,35,Mauville City,,Planned,2024-01-12 23:49:33
241,20,Raticate,Normal,55,81,,97,False,139,Juan Water,32,Sootopolis City,26,Raichu,Electric,60,90,55,110,False,107,Cynthia Shirona,28,Snowpoint City,,Planned,2024-01-12 07:01:44
274,150,Mewtwo,Psychic,106,110,90,,True,110,Red Champion,18,Pallet Town,84,Doduo,"Normal,flying",35,85,45,75,False,130,Karen Dark,22,Blackthorn City,,Planned,2024-01-12 13:17:42
315,141,Kabutops,"Rock,water",60,115,105,80,False,142,Glacia Ice,29,Mossdeep City,28,Sandslash,ground,75,100,110,,False,125,Pryce Ice,60,Mahogany Town,,Planned,2024-01-12 01:19:11
378,126,Magmar,fire,65,95,57,93,False,115,Giovanni Rocket,35,Viridian City,93,Haunter,"Ghost,Poison",45,50,45,,False,139,Juan Water,32,Sootopolis City,,Planned,2024-01-12 00:01:35
426,54,Psyduck,water,,52,48,55,False,109,Lance Dragonite,21,Blackthorn City,131,Lapras,"water,Ice",,85,80,60,False,133,Wattson Electric,35,Mauville City,,Planned,2024-01-12 05:28:12
457,114,Tangela,grass,65,,115,60,False,101,Ash Ketchum,16,Pallet Town,26,Raichu,electric,,90,55,110,False,108,Steven Stone,25,Mossdeep City,,Planned,2024-01-12 20:39:36
65,79,Slowpoke,"Water,psychic",90,65,65,15,False,149,Lucian Psychic,28,Sunyshore City,15,Beedrill,"bug,Poison",65,90,40,75,False,138,Liza Psychic,12,Mossdeep City,,In-Battle,2024-01-12 06:14:06
220,117,Seadra,water,55,65,95,85,False,104,Gary Oak,16,Pallet Town,21,Spearow,"normal,Flying",40,60,30,70,False,105,May Maple,13,Petalburg City,,In-Battle,2024-01-12 00:51:53
467,115,Kangaskhan,normal,105,95,80,90,False,142,Glacia Ice,29,Mossdeep City,21,Spearow,"normal,Flying",40,60,30,70,False,104,Gary Oak,16,Pallet Town,,In-Battle,2024-01-12 21:49:43
