battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
3,41,Zubat,"Poison,Flying",40,45,35,55,False,101,Ash Ketchum,16,Pallet Town,55,Golduck,Water,80,82,78,85,False,107,Cynthia Shirona,28,Snowpoint City,107,Completed,2024-05-19 12:02:43
106,110,Weezing,Poison,65,90,120,60,False,142,Glacia Ice,29,Mossdeep City,149,Dragonite,"Dragon,flying",91,134,95,80,False,133,Wattson Electric,35,Mauville City,,In-Battle,2024-05-19 01:00:12
125,44,Gloom,"Grass,Poison",60,65,70,40,False,116,Lt. Surge Surge,29,Vermilion City,101,Electrode,electric,60,50,70,140,False,108,Steven Stone,25,Mossdeep City,108,Completed,2024-05-19 08:50:48
136,7,Squirtle,Water,44,48,65,43,False,149,Lucian Psychic,28,Sunyshore City,145,Zapdos,"electric,flying",90,90,85,100,True,122,Clair Dragon,21,Blackthorn City,122,Completed,2024-05-19 21:26:01
145,121,Starmie,"water,psychic",60,75,85,115,False,143,Drake Dragon,45,Slateport City,109,Koffing,poison,40,65,95,35,False,127,Jasmine Steel,19,Olivine City,127,Completed,2024-05-19 19:07:33
183,72,Tentacool,"Water,Poison",40,40,35,70,False,103,Brock Slate,15,Pewter City,60,Poliwag,Water,40,50,40,90,False,121,Janine Poison,15,Fuchsia City,121,Completed,2024-05-19 21:50:29
192,99,Kingler,Water,55,130,115,75,False,120,Koga Poison,30,Unknown,36,Clefable,fairy,95,70,73,60,False,103,Brock Slate,15,Pewter City,103,Completed,2024-05-19 09:24:54
275,75,Graveler,"Rock,ground",55,95,115,35,False,117,Erika Celadon,22,Celadon City,123,Scyther,"bug,flying",70,110,80,105,False,113,Wallace Juan,24,Sootopolis City,117,Completed,2024-05-19 09:10:04
300,77,Ponyta,fire,50,85,55,90,False,116,Lt. Surge Surge,29,Vermilion City,14,Kakuna,"bug,Poison",45,25,50,35,False,129,Bugsy Bug,16,Azalea Town,129,Completed,2024-05-19 20:37:01
354,61,Poliwhirl,water,65,65,65,90,False,138,Liza Psychic,12,Mossdeep City,6,Charizard,"fire,Flying",78,84,78,100,False,117,Erika Celadon,22,Celadon City,138,Completed,2024-05-19 22:02:12
356,68,Machamp,Fighting,90,130,80,55,False,134,Flannery Fire,23,Lavaridge Town,114,Tangela,grass,65,55,115,60,False,119,Blaine Fire,50,Cinnabar Island,119,Completed,2024-05-19 08:30:22
367,111,Rhyhorn,"Ground,rock",80,85,95,25,False,130,Karen Dark,22,Blackthorn City,108,Lickitung,Normal,90,55,75,30,False,148,Flint Fire,39,Sunnyshore City,148,Completed,2024-05-19 16:13:21
445,39,Jigglypuff,"normal,fairy",115,45,20,20,False,123,Whitney Normal,16,Goldenrod City,77,Ponyta,Fire,50,85,55,90,False,132,Brawly Fighting,20,Dewford Town,123,Completed,2024-05-19 17:16:42
