battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
7,43,Oddish,"grass,Poison",45,50,55,30,False,107,Cynthia Shirona,28,Snowpoint City,18,Pidgeot,"Normal,flying",83,,75,,False,145,Steven Champion,35,Mossdeep City,,Planned,2024-01-29 17:25:47
9,124,Jynx,"Ice,Psychic",65,50,35,95,False,133,Wattson Electric,35,Mauville City,43,Oddish,"Grass,Poison",45,50,55,30,False,125,Pryce Ice,60,Mahogany Town,,Planned,2024-01-29 09:45:19
70,61,Poliwhirl,water,65,,,90,False,149,Lucian Psychic,28,Sunyshore City,59,Arcanine,fire,90,110,80,95,False,124,Morty Ghost,25,Ecruteak City,,Planned,2024-01-29 03:22:50
84,8,Wartortle,water,59,63,80,58,False,114,N Natural,24,Unknown,147,Dratini,Dragon,,64,,50,False,149,Lucian Psychic,28,Sunyshore City,,Planned,2024-01-29 20:08:54
155,139,Omastar,"rock,water",70,60,125,55,False,124,Morty Ghost,25,Ecruteak City,31,Nidoqueen,"Poison,Ground",,92,87,76,False,102,Misty Waterflower,12,Cerulean City,,Planned,2024-01-29 11:59:06
184,112,Rhydon,"ground,rock",105,130,120,40,False,102,Misty Waterflower,12,Cerulean City,82,Magneton,"Electric,steel",50,60,95,70,False,137,Tate Psychic,12,Mossdeep City,,Planned,2024-01-29 01:14:49
204,118,Goldeen,water,45,67,60,63,False,102,Misty Waterflower,12,Cerulean City,139,Omastar,"rock,water",,60,125,55,False,143,Drake Dragon,45,Slateport City,,Planned,2024-01-29 11:30:41
230,137,Porygon,normal,,60,70,40,False,104,Gary Oak,16,Pallet Town,16,Pidgey,"normal,Flying",40,45,40,,False,117,Erika Celadon,22,Celadon City,,Planned,2024-01-29 20:41:07
285,9,Blastoise,water,,83,100,78,False,113,Wallace Juan,24,Sootopolis City,105,Marowak,Ground,60,,,45,False,130,Karen Dark,22,Blackthorn City,,Planned,2024-01-29 07:07:47
291,109,Koffing,Poison,40,65,95,35,False,122,Clair Dragon,21,Blackthorn City,67,Machoke,fighting,,,70,45,False,140,Sidney Dark,24,Lilycove City,,Planned,2024-01-29 08:01:29
351,62,Poliwrath,"Water,fighting",,95,95,70,False,119,Blaine Fire,50,Cinnabar Island,45,Vileplume,"grass,Poison",75,80,,50,False,131,Roxanne Rock,17,Rustboro City,,Planned,2024-01-29 19:26:29
397,88,Grimer,poison,80,80,50,,False,106,Dawn Berlitz,10,Twinleaf Town,54,Psyduck,Water,50,52,48,,False,126,Chuck Fighting,40,Cianwood City,,Planned,2024-01-29 23:03:49
437,134,Vaporeon,water,,65,60,65,False,104,Gary Oak,16,Pallet Town,145,Zapdos,"electric,Flying",90,90,85,100,True,150,Cynthia Champion,30,Snowpoint City,,Planned,2024-01-29 19:15:36
443,56,Mankey,fighting,40,,35,70,False,127,Jasmine Steel,19,Olivine City,83,Farfetch'd,"normal,flying",52,65,55,60,False,105,May Maple,13,Petalburg City,,Planned,2024-01-29 19:38:35
480,51,Dugtrio,ground,35,80,50,120,False,132,Brawly Fighting,20,Dewford Town,89,Muk,Poison,105,105,,50,False,122,Clair Dragon,21,Blackthorn City,,Planned,2024-01-29 00:36:21
188,13,Weedle,"bug,poison",40,35,30,50,False,125,Pryce Ice,60,Mahogany Town,141,Kabutops,"rock,Water",60,115,105,80,False,122,Clair Dragon,21,Blackthorn City,125,Completed,2024-01-29 12:05:47
288,148,Dragonair,dragon,61,84,65,70,False,122,Clair Dragon,21,Blackthorn City,150,Mewtwo,Psychic,106,110,90,130,True,138,Liza Psychic,12,Mossdeep City,,In-Battle,2024-01-29 00:36:37
442,115,Kangaskhan,normal,105,95,80,90,False,146,Aaron Bug,19,Sandgem Town,130,Gyarados,"Water,flying",95,125,79,81,False,138,Liza Psychic,12,Mossdeep City,,In-Battle,2024-01-29 19:10:18
452,119,Seaking,water,80,92,65,68,False,114,N Natural,24,Unknown,111,Rhyhorn,"Ground,rock",80,85,95,25,False,106,Dawn Berlitz,10,Twinleaf Town,,In-Battle,2024-01-29 03:00:06
461,52,Meowth,normal,40,45,35,90,False,145,Steven Champion,35,Mossdeep City,60,Poliwag,Water,40,50,40,90,False,139,Juan Water,32,Sootopolis City,145,Completed,2024-01-29 01:05:00
188,13,Weedle,"bug,poison",40,35,30,50,False,125,Pryce Ice,60,Mahogany Town,141,Kabutops,"rock,Water",60,115,105,80,False,122,Clair Dragon,21,Blackthorn City,125,Completed,2024-01-29 12:05:47
