battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
22,73,Tentacruel,"Water,Poison",80,,65,100,False,121,Janine Poison,15,Fuchsia City,99,Kingler,water,,130,115,75,False,131,Roxanne Rock,17,Rustboro City,,Planned,2024-01-03 08:14:22
80,111,Rhyhorn,"Ground,Rock",80,85,95,25,False,106,Dawn Berlitz,10,Twinleaf Town,26,Raichu,Electric,60,90,55,110,False,140,Sidney Dark,24,Lilycove City,,Planned,2024-01-03 02:19:42
83,26,Raichu,electric,60,,55,110,False,136,Winona Flying,28,Fortree City,7,Squirtle,water,44,48,65,43,False,140,Sidney Dark,24,Lilycove City,,Planned,2024-01-03 05:11:59
125,44,Gloom,"Grass,Poison",60,65,70,40,False,116,Lt. Surge Surge,29,Vermilion City,101,Electrode,electric,60,50,70,,False,108,Steven Stone,25,Mossdeep City,,Planned,2024-01-03 17:59:10
142,19,Rattata,normal,30,56,35,,False,120,Koga Poison,30,Unknown,127,Pinsir,Bug,65,125,100,85,False,113,Wallace Juan,24,Sootopolis City,,Planned,2024-01-03 18:04:30
147,52,Meowth,normal,40,,35,,False,126,Chuck Fighting,40,Cianwood City,145,Zapdos,"Electric,Flying",90,90,85,100,True,129,Bugsy Bug,16,Azalea Town,,Planned,2024-01-03 16:39:24
149,142,Aerodactyl,"Rock,Flying",80,105,,130,False,124,Morty Ghost,25,Ecruteak City,94,Gengar,"ghost,poison",60,65,60,110,False,136,Winona Flying,28,Fortree City,,Planned,2024-01-03 19:13:50
153,31,Nidoqueen,"poison,Ground",90,92,,76,False,147,Bertha Ground,60,Shaymin Village,144,Articuno,"Ice,flying",,85,100,85,True,132,Brawly Fighting,20,Dewford Town,,Planned,2024-01-03 17:26:50
239,141,Kabutops,"rock,Water",60,115,,80,False,135,Norman Normal,40,Unknown,16,Pidgey,"Normal,Flying",40,45,40,56,False,108,Steven Stone,25,Mossdeep City,,Planned,2024-01-03 04:10:35
250,40,Wigglytuff,"Normal,Fairy",140,,,45,False,118,Sabrina Psychic,20,Saffron City,146,Moltres,"fire,Flying",90,100,90,90,True,120,Koga Poison,30,Unknown,,Planned,2024-01-03 01:19:22
268,40,Wigglytuff,"normal,Fairy",140,70,,45,False,131,Roxanne Rock,17,Rustboro City,76,Golem,"rock,ground",80,120,,,False,133,Wattson Electric,35,Mauville City,,Planned,2024-01-03 00:11:17
282,144,Articuno,"Ice,Flying",90,85,100,,True,103,Brock Slate,15,Pewter City,138,Omanyte,"rock,Water",35,40,100,35,False,113,Wallace Juan,24,Sootopolis City,,Planned,2024-01-03 19:13:30
295,107,Hitmonchan,fighting,50,,79,76,False,104,Gary Oak,16,Pallet Town,94,Gengar,"ghost,Poison",60,65,60,110,False,105,May Maple,13,Petalburg City,,Planned,2024-01-03 05:29:22
313,21,Spearow,"normal,Flying",40,60,30,70,False,146,Aaron Bug,19,Sandgem Town,23,Ekans,poison,35,60,44,55,False,106,Dawn Berlitz,10,Twinleaf Town,,Planned,2024-01-03 09:45:33
363,83,Farfetch'd,"normal,flying",52,65,55,60,False,117,Erika Celadon,22,Celadon City,136,Flareon,fire,65,130,60,65,False,121,Janine Poison,15,Fuchsia City,,Planned,2024-01-03 14:31:30
388,65,Alakazam,psychic,,50,45,,False,119,Blaine Fire,50,Cinnabar Island,50,Diglett,ground,10,55,,,False,148,Flint Fire,39,Sunnyshore City,,Planned,2024-01-03 01:53:50
403,107,Hitmonchan,Fighting,,105,79,76,False,132,Brawly Fighting,20,Dewford Town,75,Graveler,"rock,ground",,,,35,False,138,Liza Psychic,12,Mossdeep City,,Planned,2024-01-03 12:33:56
419,120,Staryu,water,30,45,55,85,False,125,Pryce Ice,60,Mahogany Town,58,Growlithe,Fire,55,70,45,60,False,131,Roxanne Rock,17,Rustboro City,,Planned,2024-01-03 13:03:38
444,5,Charmeleon,Fire,,64,58,,False,123,Whitney Normal,16,Goldenrod City,89,Muk,Poison,,105,75,50,False,135,Norman Normal,40,Unknown,,Planned,2024-01-03 01:02:28
482,21,Spearow,"normal,Flying",40,60,30,70,False,117,Erika Celadon,22,Celadon City,17,Pidgeotto,"Normal,Flying",63,60,55,71,False,134,Flannery Fire,23,Lavaridge Town,,Planned,2024-01-03 09:07:04
489,103,Exeggutor,"Grass,psychic",95,95,85,,False,126,Chuck Fighting,40,Cianwood City,26,Raichu,electric,60,90,55,110,False,142,Glacia Ice,29,Mossdeep City,,Planned,2024-01-03 00:59:26
