battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
2,58,Growlithe,fire,55,70,,60,False,110,Red Champion,18,Pallet Town,37,Vulpix,Fire,,,,,False,148,Flint Fire,39,Sunnyshore City,,Planned,2024-01-13 13:51:21
16,82,Magneton,"electric,steel",50,60,95,70,False,138,Liza Psychic,12,Mossdeep City,79,Slowpoke,"Water,psychic",,65,65,,False,112,Leaf Green,18,Pallet Town,,Planned,2024-01-13 13:02:02
36,138,Omanyte,"rock,Water",35,40,100,35,False,142,Glacia Ice,29,Mossdeep City,74,Geodude,"rock,Ground",40,,100,20,False,121,Janine Poison,15,Fuchsia City,,Planned,2024-01-13 02:14:36
42,34,Nidoking,"poison,ground",81,102,77,,False,150,Cynthia Champion,30,Snowpoint City,137,Porygon,Normal,65,60,,,False,124,Morty Ghost,25,Ecruteak City,,Planned,2024-01-13 04:44:43
44,96,Drowzee,Psychic,,48,,42,False,149,Lucian Psychic,28,Sunyshore City,66,Machop,Fighting,70,80,50,35,False,148,Flint Fire,39,Sunnyshore City,,Planned,2024-01-13 15:17:47
69,30,Nidorina,poison,70,62,67,,False,130,Karen Dark,22,Blackthorn City,84,Doduo,"Normal,flying",35,85,,75,False,129,Bugsy Bug,16,Azalea Town,,Planned,2024-01-13 18:57:16
133,40,Wigglytuff,"Normal,Fairy",140,70,45,45,False,121,Janine Poison,15,Fuchsia City,145,Zapdos,"Electric,flying",90,90,85,100,True,110,Red Champion,18,Pallet Town,,Planned,2024-01-13 04:09:29
253,40,Wigglytuff,"normal,fairy",140,70,45,45,False,119,Blaine Fire,50,Cinnabar Island,149,Dragonite,"dragon,Flying",91,134,95,,False,122,Clair Dragon,21,Blackthorn City,,Planned,2024-01-13 00:16:38
326,67,Machoke,fighting,,100,70,45,False,141,Phoebe Ghost,27,Mount Pyre,22,Fearow,"normal,Flying",65,90,65,,False,132,Brawly Fighting,20,Dewford Town,,Planned,2024-01-13 00:08:34
327,70,Weepinbell,"grass,poison",65,,,55,False,140,Sidney Dark,24,Lilycove City,32,Nidoran♂,Poison,46,,40,50,False,117,Erika Celadon,22,Celadon City,,Planned,2024-01-13 03:02:33
371,66,Machop,Fighting,,80,50,,False,118,Sabrina Psychic,20,Saffron City,23,Ekans,Poison,35,60,44,55,False,104,Gary Oak,16,Pallet Town,,Planned,2024-01-13 17:38:39
386,34,Nidoking,"poison,ground",81,102,77,,False,101,Ash Ketchum,16,Pallet Town,95,Onix,"Rock,Ground",35,45,160,70,False,131,Roxanne Rock,17,Rustboro City,,Planned,2024-01-13 10:34:30
408,76,Golem,"Rock,Ground",80,120,,45,False,105,May Maple,13,Petalburg City,91,Cloyster,"water,ice",50,95,180,,False,147,Bertha Ground,60,Shaymin Village,,Planned,2024-01-13 03:03:25
463,82,Magneton,"Electric,Steel",50,60,95,,False,106,Dawn Berlitz,10,Twinleaf Town,33,Nidorino,Poison,61,72,,,False,103,Brock Slate,15,Pewter City,,Planned,2024-01-13 07:33:34
479,146,Moltres,"Fire,flying",,100,90,,True,125,Pryce Ice,60,Mahogany Town,6,Charizard,"fire,Flying",78,,78,100,False,120,Koga Poison,30,Unknown,,Planned,2024-01-13 22:34:36
90,106,Hitmonlee,Fighting,50,120,53,87,False,119,Blaine Fire,50,Cinnabar Island,148,Dragonair,dragon,61,84,65,70,False,144,Wallace Milotic,33,Sootopolis City,,In-Battle,2024-01-13 21:28:22
91,19,Rattata,normal,30,56,35,72,False,123,Whitney Normal,16,Goldenrod City,109,Koffing,poison,40,65,95,35,False,149,Lucian Psychic,28,Sunyshore City,,In-Battle,2024-01-13 18:43:24
241,20,Raticate,Normal,55,81,60,97,False,139,Juan Water,32,Sootopolis City,26,Raichu,Electric,60,90,55,110,False,107,Cynthia Shirona,28,Snowpoint City,,In-Battle,2024-01-13 22:14:53
463,82,Magneton,"Electric,Steel",50,60,95,,False,106,Dawn Berlitz,10,Twinleaf Town,33,Nidorino,Poison,61,72,,,False,103,Brock Slate,15,Pewter City,,Planned,2024-01-13 07:33:34
