battle_id,pokemon1_id,pokemon1_name,pokemon1_types,pokemon1_hp,pokemon1_attack,pokemon1_defense,pokemon1_speed,pokemon1_legendary,trainer1_id,trainer1_name,trainer1_age,trainer1_city,pokemon2_id,pokemon2_name,pokemon2_types,pokemon2_hp,pokemon2_attack,pokemon2_defense,pokemon2_speed,pokemon2_legendary,trainer2_id,trainer2_name,trainer2_age,trainer2_city,winner_trainer_id,battle_status,last_update_ts
1,67,Machoke,fighting,80,100,70,45,False,104,Gary Oak,16,Pallet Town,121,Starmie,"water,psychic",60,75,85,115,False,107,Cynthia Shirona,28,Snowpoint City,104,Completed,2024-05-04 23:46:48
35,100,Voltorb,Electric,40,30,50,100,False,132,Brawly Fighting,20,Dewford Town,6,Charizard,"fire,flying",78,84,78,100,False,103,Brock Slate,15,Pewter City,103,Completed,2024-05-04 00:32:07
187,51,Dugtrio,ground,35,80,50,120,False,117,Erika Celadon,22,Celadon City,106,Hitmonlee,fighting,50,120,53,87,False,112,Leaf Green,18,Pallet Town,117,Completed,2024-05-04 20:53:37
227,13,Weedle,"bug,poison",40,35,30,50,False,103,Brock Slate,15,Pewter City,109,Koffing,Poison,40,65,95,35,False,131,Roxanne Rock,17,Rustboro City,103,Completed,2024-05-04 07:08:30
250,40,Wigglytuff,"Normal,Fairy",140,70,45,45,False,118,Sabrina Psychic,20,Saffron City,146,Moltres,"fire,Flying",90,100,90,90,True,120,Koga Poison,30,Unknown,120,Completed,2024-05-04 08:00:40
324,36,Clefable,fairy,95,70,73,60,False,127,Jasmine Steel,19,Olivine City,87,Dewgong,"Water,ice",90,70,80,70,False,150,Cynthia Champion,30,Snowpoint City,150,Completed,2024-05-04 05:07:27
341,48,Venonat,"bug,Poison",60,55,50,45,False,101,Ash Ketchum,16,Pallet Town,37,Vulpix,fire,38,41,40,65,False,139,Juan Water,32,Sootopolis City,,In-Battle,2024-05-04 02:57:11
403,107,Hitmonchan,Fighting,50,105,79,76,False,132,Brawly Fighting,20,Dewford Town,75,Graveler,"rock,ground",55,95,115,35,False,138,Liza Psychic,12,Mossdeep City,,In-Battle,2024-05-04 06:53:18
431,32,Nidoran♂,Poison,46,57,40,50,False,130,Karen Dark,22,Blackthorn City,115,Kangaskhan,Normal,105,95,80,90,False,104,Gary Oak,16,Pallet Town,130,Completed,2024-05-04 07:44:28
436,114,Tangela,grass,65,55,115,60,False,132,Brawly Fighting,20,Dewford Town,89,Muk,Poison,105,105,75,50,False,126,Chuck Fighting,40,Cianwood City,126,Completed,2024-05-04 05:08:52
460,17,Pidgeotto,"normal,flying",63,60,55,71,False,141,Phoebe Ghost,27,Mount Pyre,87,Dewgong,"Water,ice",90,70,80,70,False,138,Liza Psychic,12,Mossdeep City,141,Completed,2024-05-04 05:44:07
